Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Durum wheat pasta,Wheat pasta,Dry pasta,Pastas,Cereals and their products,Cereali e patate,Cibi a base vegetale,Cibi e bevande a base vegetale
Grassi,?,"1,66 g","1,66 g","1,82 g","2,19 g","5,26 g","6,21 g","10,7 g","9,61 g"
Carboidrati,?,"71,3 g","71,3 g","72,1 g","64,7 g","60,4 g","59,9 g","47,6 g","43,9 g"
Proteine,?,"12,7 g","12,7 g","11,7 g",11 g,"9,83 g","9,47 g","7,75 g","6,98 g"
