Minerali,per porzione,% RDA
Calcio,"27,4 mg","2,7 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"0,7 mg","4,5 %"
Magnesio,"27,4 mg","9,1 %"
Manganese,"< 0,1 mg","4,0 %"
Fosforo,"24,9 mg","3,6 %"
Potassio,"331,2 mg","16,6 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"1,3 mg","18,1 %"
