Valori nutrizionali,per porzione,% RDA
Valore calorico,106 kcal 445 kJ,"5,3 %"
Grassi,"0,6 g","1,0 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,4 g","2,5 %"
Carboidrati,"20,6 g","7,7 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,9 g","6,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"4,5 g","0,2 %"
