Valori nutrizionali,per porzione,% RDA
Valore calorico,148 kcal 619 kJ,"7,4 %"
Grassi,"1,9 g","3,0 %"
Grassi saturi,"0,4 g","1,8 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"0,7 g","4,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"30,4 g","41,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"136,7 mg","455,8 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"126,1 g","6,3 %"
