,0,1
1,Lipidi totali(%): 6.1,
2,Saturi totali (%):,2.03
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.13
6,C16:0,1.06
7,C18:0,0.74
8,C20:0,0
9,C22:0,0
10,Monoinsaturi totali (%):,1.99
11,C14:1,0.09
12,C16:1,0.15
13,C18:1,1.53
14,C20:1,0
15,C22:1,0.15
16,Polinsaturi totali (%):,1.21
17,C18:2,0.57
18,C18:3,0.11
19,C20:4,0.16
20,C20:5,0.14
21,C22:6,0.07
22,Rapporto Polinsaturi/Saturi:,0.6
