,0,1,2,3,4,5
1,"Note Alimento: Alimento marinato: pesce, cacciagione, verdure, crudi immersi in una miscela di vino o aceto e spezie, allo scopo di aumentarne la conservazione, renderlo piu' morbido ed aromatico.",,,,,
2,Categoria merceologica: 11004 - pesci vertebrati (conservati) e uova di pesce,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",95,02,1505,,
7,"Energia, ricalcolata, kJ",829,86,,,
8,"Energia, Ric con fibra, kJ",829,86,,,
9,"Energia, ricalcolata, kcal",199,86,,,
10,"Energia, Ric con fibra, kcal",199,86,,,
11,"Proteine totali, g",18.3,02,1505,,
12,"Proteine animali, g",18.3,02,1505,,
13,"Proteine vegetali, g",0.0,02,1505,,
14,"Lipidi totali, g",14.0,02,1505,,
15,"Lipidi animali, g",14.0,02,1505,,
16,"Lipidi vegetali, g",0.0,02,1505,,
17,"Colesterolo, mg",97,AO,120320,,
18,"Carboidrati disponibili (MSE), g",0.0,AO,120320,,
19,"Amido (MSE), g",0.0,02,1505,,
20,"Carboidrati solubili (MSE), g",0.0,AO,120320,,
21,"Fibra alimentare totale, g",0.0,02,1505,,
22,"Alcol, g",0.0,02,1505,,
23,"Acqua, g",60.2,02,1505,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.7,G,183,2,"""Herring, pickled"" acqua=57.9g, lip=11.1g, (GD=(10g))"
26,"Calcio, mg",30,02,1505,,
27,"Sodio, mg",1030,02,1505,,
28,"Potassio, mg",98,02,1505,,
29,"Fosforo, mg",150,02,1505,,
30,"Zinco, mg",0.30,G,183,2,
31,"Magnesio, mg",5,G,183,2,
32,"Rame, mg",0.12,G,183,2,
33,"Selenio, µg",58.5,AG,15041,2,"Herring Atlantic pickled acqua 55,2, prot 14,2, lip 18, GD 9.64"
34,"Cloro, mg",660,G,183,2,
35,"Iodio, µg",29,G,175,2,"""Herring raw"" acqua 68, prot 17,8, lip 13,2"
36,"Manganese, mg",0.02,G,183,2,
37,"Zolfo, mg",130,Y,7450,2,"""Herring, pickled"" acqua 56, prot 11,1, lip 12,6"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.05,02,1505,,
40,"Vitamina B2, Riboflavina, mg",0.21,02,1505,,
41,"Vitamina C, mg",tr,02,1505,,
42,"Niacina, mg",3.30,02,1505,,
43,"Vitamina B6, mg",0.11,G,183,2,
44,"Folati totali, µg",1,G,183,2,
45,"Acido pantotenico, mg",0.08,AG,15041,2,
46,"Biotina, µg",7.0,AG,175,2,
47,"Vitamina B12, µg",4.0,AG,15041,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",46,02,1505,,
51,"Retinolo, µg",46,02,1505,3B,
52,"ß-carotene eq., µg",tr,02,1505,3B,
53,"Vitamina E (ATE), mg",0.64,G,183,2,
54,"Vitamina D, µg",16.00,G,183,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",2.79,AO,120300,3A,"Aringa lip 16.7AcGrSaturiTot3.33, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0, AcMiristico1.03, AcPalmitico2.11, AcStearico0.19, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot8.63, AcMiristoleico0, AcPalmitoleico1.55, AcOleico2.35, AcEicosenoico2.04, AcErucico2.69, AcGrPolinstauriTot2.61, AcLinoleico0.22, AcLinolenico0.19, AcArachidonico0.1, AcEicosapentaenoico(EPA)1.09, AcDecosaesaenoico(DHA)1.01, AltriAcGrPolinsaturi"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AO,120300,3A,
58,"Acido laurico, g",0.00,AO,120300,3A,
59,"Acido miristico, g",0.86,AO,120300,3A,
60,"Acido palmitico, g",1.77,AO,120300,3A,
61,"Acido stearico, g",0.16,AO,120300,3A,
62,"Acido arachidico, g",0.00,AO,120300,3A,
63,"Acido beenico, g",0.00,AO,120300,3A,
64,"Acidi grassi monoinsaturi totali, g",7.24,AO,120300,3A,
65,"Acido miristoleico, g",0.00,AO,120300,3A,
66,"Acido palmitoleico, g",1.30,AO,120300,3A,
67,"Acido oleico, g",1.97,AO,120300,3A,
68,"Acidi eicosenoico, g",1.71,AO,120300,3A,
69,"Acido erucico, g",2.26,AO,120300,3A,
70,"Acidi grassi polinsaturi totali, g",2.19,AO,120300,3A,
71,"Acido linoleico, g",0.18,AO,120300,3A,
72,"Acido linolenico, g",0.16,AO,120300,3A,
73,"Acido arachidonico, g",0.08,AO,120300,3A,
74,"Acido eicosapentaenoico (EPA), g",0.91,AO,120300,3A,
75,"Acido decosaesaenoico (DHA), g",0.85,AO,120300,3A,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",205,25,15042,3A,"""Herring, atlantic, kippered"" prot. orig.24.58,trypto275, threon1078, isoleu1133, leucine1998, lysine2258, methion728, cystine264, phenilal960, tyrosine830, valine1266, arginine1471, histidine724, alanine1487, aspart ac2517, glutam ac3669, glycine1180, proline869, serine1003"
79,"Treonina, mg",803,25,15042,,
80,"Isoleucina, mg",844,25,15042,,
81,"Leucina, mg",1488,25,15042,,
82,"Lisina, mg",1681,25,15042,,
83,"Metionina, mg",542,25,15042,,
84,"Cistina, mg",197,25,15042,,
85,"Fenilalanina, mg",715,25,15042,,
86,"Tirosina, mg",618,25,15042,,
87,"Valina, mg",943,25,15042,,
88,"Arginina, mg",1095,25,15042,,
89,"Istidina, mg",539,25,15042,,
90,"Alanina, mg",1107,25,15042,,
91,"Acido aspartico, mg",1874,25,15042,,
92,"Acido glutammico, mg",2732,25,15042,,
93,"Glicina, mg",879,25,15042,,
94,"Prolina, mg",647,25,15042,,
95,"Serina, mg",747,25,15042,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",0.0,AO,120320,,
98,"Fruttosio, g",0.0,AO,120320,,
99,"Galattosio, g",0.0,AO,120320,,
100,"Saccarosio (MSE), g",0.0,AO,120320,,
101,"Maltosio (MSE), g",0.0,AO,120320,,
102,"Lattosio (MSE), g",0.0,AO,120320,,
