Valori nutrizionali,per porzione,% RDA
Valore calorico,375 kcal  1.570 kJ,"18,8 %"
Grassi,"3,8 g","5,8 %"
Grassi saturi,"1,0 g","4,5 %"
Carboidrati,"76,0 g","28,4 %"
Zuccheri,"39,0 g","78,0 %"
Proteine,"8,2 g","11,2 %"
Sale,"0,2 g","3,0 %"
Fibre alimentari,"1,9 g","0,6 %"
