,0,1,2
0,Composizione chimica,valore per 100g,g/100g Proteine
1,Proteine (%):,"26,70%",
2,Acido aspartico,2704g,10.13
3,Acido glutamico,4166g,15.61
4,Alanina,1730g,6.48
5,Aminoacido limitante,0g,ND
6,Arginina,1604g,6.01
7,Cistina,320g,1.20
8,Fenilalanina,1081g,4.05
9,Glicina,1521g,5.70
10,Indice chimico,95g,ND
11,Isoleucina,1220g,4.57
12,Istidina,822g,3.08
13,Leucina,2285g,8.56
14,Lisina,2311g,8.66
15,Metionina,702g,2.63
16,Prolina,1166g,4.37
17,Serina,1097g,4.11
18,Tirosina,902g,3.38
19,Treonina,1073g,4.02
20,Triptofano,280g,1.05
21,Valina,1417g,5.31
