0,1,2
Calorie,kcal,206.0
Calorie,kj,861.0
Grassi,g,12.35
Carboidrati,g,0.0
Proteine,g,22.1
Fibre,g,0.0
Acqua,g,64.75
Ceneri,g,1.15
Minerali,,
Calcio,mg,15.0
Sodio,mg,61.0
Fosforo,mg,252.0
Potassio,mg,384.0
Ferro,mg,0.34
Magnesio,mg,30.0
Zinco,mg,0.43
Rame,mg,0.049
Manganese,mg,0.016
Selenio,mcg,41.4
Vitamine,,
"Vitamina A, IU",IU,50.0
Tiamina (Vit. B1),mg,0.34
Riboflavina (Vit. B2),mg,0.135
Niacina (Vit. B3),mg,8.045
Acido Pantotenico (Vit. B5),mg,1.475
Piridossina (Vit. B6),mg,0.647
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,34.0
"Folato, DFE",mcg_DFE,34.0
"Folati, totali",mcg,34.0
Cobalamina (Vit. B12),mcg,2.8
Acido ascorbico (Vit. C),mg,3.7
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,4.4319999999999995
"Acidi grassi, polinsaturi",g,4.426
"Acidi grassi, saturi",g,2.504
Colesterolo,mg,63.0
Grassi saturi,,
14:0,g,0.5710000000000001
16:0,g,1.493
18:0,g,0.315
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.767
18:1 indifferenziato,g,2.046
20:1,g,1.368
Grassi polinsaturi,,
18:2 indifferenziato,g,0.6659999999999999
18:3 indifferenziato,g,0.113
18:4,g,0.184
20:4 indifferenziato,g,1.273
20:5 n-3,g,0.69
22:6 n-3,g,1.4569999999999999
Aminoacidi,,
Acido aspartico,g,2.263
Acido glutammico,g,3.299
Alanina,g,1.337
Arginina,g,1.3219999999999998
Cistina,g,0.237
Fenilalanina,g,0.863
Glicina,g,1.061
Isoleucina,g,1.018
Istidina,g,0.6509999999999999
Leucina,g,1.796
Lisina,g,2.03
Metionina,g,0.654
Prolina,g,0.7809999999999999
Serina,g,0.902
Tirosina,g,0.746
Treonina,g,0.9690000000000001
Triptofano,g,0.248
Valina,g,1.139
Altro,,
