Valori nutrizionali,per porzione,% RDA
Valore calorico,371 kcal 1.551 kJ,"18,5 %"
Grassi,"12,0 g","18,5 %"
Grassi saturi,"4,0 g","18,3 %"
Grassi monoinsaturi,"4,5 g","15,6 %"
Grassi polinsaturi,"1,0 g","7,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"61,2 g","83,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"240,6 mg","801,9 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"119,8 g","6,0 %"
