Minerali,per porzione,% RDA
Calcio,"52,5 mg","5,3 %"
Rame,"0,1 mg","14,4 %"
Ferro,"2,1 mg","14,2 %"
Magnesio,"51,8 mg","17,3 %"
Manganese,"0,5 mg","25,3 %"
Fosforo,"40,0 mg","5,7 %"
Potassio,"324,9 mg","16,2 %"
Selenio,"< 0,1 mg","40,2 %"
Zinco,"0,3 mg","4,1 %"
