Minerali,per porzione,% RDA
Calcio,"51,0 mg","5,1 %"
Rame,"< 0,1 mg","3,4 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"30,0 mg","10,0 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"162,0 mg","23,1 %"
Potassio,"292,0 mg","14,6 %"
Selenio,"< 0,1 mg","42,0 %"
Zinco,"0,8 mg","11,7 %"
