Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"19,5 g"
- Acidi Grassi saturi,"7,3 g"
Carboidrati,"0,8 g"
- Zuccheri,"0,5 g"
Fibra alimentare,0 g
Proteine,"14,9 g"
Sale,"2,3 g"
Sodio,"0,906 g"
Nutrition score - France,19
Nutri-Score,E
