Valori nutrizionali,per porzione,% RDA
Valore calorico,59 kcal 246 kJ,"2,9 %"
Grassi,"5,1 g","7,9 %"
Grassi saturi,"1,9 g","8,7 %"
Grassi monoinsaturi,"2,4 g","8,3 %"
Grassi polinsaturi,"0,5 g","3,1 %"
Carboidrati,"0,4 g","0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,5 g","3,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"28,4 mg","94,8 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"9,4 g","0,5 %"
