Minerali,per porzione,% RDA
Calcio,"5,0 mg","0,5 %"
Rame,"0,1 mg","14,8 %"
Ferro,"2,6 mg","17,4 %"
Magnesio,"15,0 mg","5,0 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"145,0 mg","20,7 %"
Potassio,"184,0 mg","9,2 %"
Selenio,"< 0,1 mg","44,0 %"
Zinco,"4,1 mg","58,4 %"
