Minerali,per porzione,% RDA
Calcio,"100,1 mg","10,0 %"
Rame,"< 0,1 mg","5,1 %"
Ferro,"1,1 mg","7,2 %"
Magnesio,"16,9 mg","5,6 %"
Manganese,"0,1 mg","6,0 %"
Fosforo,"18,3 mg","2,6 %"
Potassio,"78,3 mg","3,9 %"
Selenio,"< 0,1 mg","2,7 %"
Zinco,"0,3 mg","4,9 %"
