0,1
Grassi saturi totali,1.83
C4:0\÷C10:0 (laurico),0.01
C12:0 (laurico),0.02
C14:0 (miristico),0.17
C16:0 (palmitico),0.98
C18:0 (stearico),0.53
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,1.62
C14:1 (miristoleico),0.01
C16:1 (palmitoleico),0.08
C18:1 (oleico),1.53
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,0.51
C18:2 W6 (linoleico),0.37
C18:3 W3 (linolenico),0.01
C20:4 W6 (arachidonico),0.10
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.30
