Valori nutrizionali,per porzione,% RDA
Valore calorico,366 kcal 1.532 kJ,"18,3 %"
Grassi,"4,0 g","6,2 %"
Carboidrati,"67,0 g","25,0 %"
Proteine,"13,5 g","18,5 %"
