0,1,2
Calorie,kcal,285.0
Calorie,kj,1194.0
Grassi,g,7.87
Carboidrati,g,44.36
Proteine,g,9.26
Fibre,g,2.6
Zuccheri,g,2.57
Acqua,g,36.26
Ceneri,g,2.25
Minerali,,
Calcio,mg,292.0
Sodio,mg,485.0
Fosforo,mg,120.0
Potassio,mg,128.0
Ferro,mg,3.19
Magnesio,mg,23.0
Zinco,mg,0.81
Rame,mg,0.12300000000000001
Manganese,mg,0.457
Vitamine,,
"Vitamina A, IU",IU,226.0
Tiamina (Vit. B1),mg,0.444
Riboflavina (Vit. B2),mg,0.33299999999999996
Niacina (Vit. B3),mg,4.654
Acido Pantotenico (Vit. B5),mg,0.45299999999999996
Piridossina (Vit. B6),mg,0.07400000000000001
"Folati, totali",mcg,127.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Alpha-tocoferolo (Vit. E),mg,0.44
Zuccheri,,
Destrosio,g,0.65
Fruttosio,g,0.56
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,1.3
Saccarosio,g,0.07
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.936
"Acidi grassi, polinsaturi",g,4.092
"Acidi grassi, saturi",g,1.554
"Acidi grassi, trans",g,0.331
Colesterolo,mg,0.0
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Altro,,
