Minerali,per porzione,% RDA
Calcio,"515,2 mg","51,5 %"
Rame,"3,1 mg","308,4 %"
Ferro,"29,2 mg","194,7 %"
Magnesio,"520,8 mg","173,6 %"
Manganese,"4,7 mg","234,1 %"
Fosforo,"1.309,4 mg","187,1 %"
Potassio,"3.342,4 mg","167,1 %"
Selenio,"< 0,1 mg","110,4 %"
Zinco,"9,1 mg","129,9 %"
