Minerali,per porzione,% RDA
Calcio,"250,8 mg","25,1 %"
Rame,"0,9 mg","94,6 %"
Ferro,"3,5 mg","23,6 %"
Magnesio,"254,6 mg","84,9 %"
Manganese,"2,2 mg","108,5 %"
Fosforo,"459,8 mg","65,7 %"
Potassio,"669,8 mg","33,5 %"
Selenio,"< 0,1 mg","7,9 %"
Zinco,"2,9 mg","41,8 %"
