Minerali,per porzione,% RDA
Calcio,"12,0 mg","1,2 %"
Rame,"< 0,1 mg","9,6 %"
Ferro,"0,6 mg","4,2 %"
Magnesio,"6,0 mg","2,0 %"
Manganese,"0,3 mg","15,9 %"
Fosforo,"9,6 mg","1,4 %"
Potassio,"48,0 mg","2,4 %"
Selenio,"< 0,1 mg","2,0 %"
Zinco,"0,1 mg","1,9 %"
