Valori nutrizionali,per porzione,% RDA
Valore calorico,242 kcal 1.013 kJ,"12,1 %"
Grassi,"14,5 g","22,4 %"
Grassi saturi,"5,1 g","23,2 %"
Grassi monoinsaturi,"6,9 g","23,6 %"
Grassi polinsaturi,"1,7 g","11,4 %"
Carboidrati,"18,0 g","6,7 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"10,4 g","14,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"44,1 mg","147,0 %"
Sodio,"0,7 g","0,1 %"
Acqua,"52,9 g","2,6 %"
