Minerali,per porzione,% RDA
Calcio,"46,2 mg","4,6 %"
Rame,"0,2 mg","19,9 %"
Ferro,"3,1 mg","20,4 %"
Magnesio,"30,8 mg","10,3 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"264,6 mg","37,8 %"
Potassio,"364,0 mg","18,2 %"
Selenio,"< 0,1 mg","176,4 %"
Zinco,"5,5 mg","78,4 %"
