0,1
Grassi saturi totali,42.47
C4:0\÷C10:0 (laurico),0.23
C12:0 (laurico),0.23
C14:0 (miristico),1.32
C16:0 (palmitico),24.02
C18:0 (stearico),16.67
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,43.11
C14:1 (miristoleico),0.50
C16:1 (palmitoleico),2.55
C18:1 (oleico),39.06
C20:1 (eicosaenoico),1.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,11.70
C18:2 W6 (linoleico),8.95
C18:3 W3 (linolenico),0.92
C20:4 W6 (arachidonico),1.83
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.30
