Minerali,per porzione,% RDA
Calcio,"30,4 mg","3,0 %"
Rame,"< 0,1 mg","3,0 %"
Ferro,"2,4 mg","16,0 %"
Magnesio,"1,5 mg","0,5 %"
Manganese,"0,2 mg","8,4 %"
Fosforo,"10,6 mg","1,5 %"
Potassio,"16,7 mg","0,8 %"
Selenio,"< 0,1 mg","4,1 %"
Zinco,"0,2 mg","2,6 %"
