Valori nutrizionali,per porzione,% RDA
Valore calorico,376 kcal 1.574 kJ,"18,8 %"
Grassi,"9,2 g","14,2 %"
Grassi saturi,"5,2 g","23,6 %"
Carboidrati,"62,8 g","23,4 %"
Zuccheri,"26,0 g","52,0 %"
Proteine,"7,2 g","9,9 %"
Sale,"0,8 g","13,3 %"
Fibre alimentari,"7,2 g","2,4 %"
