,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,11.5,
3,Proteine (g):,13,
4,Lipidi(g):,2.9,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,62.5,
7,Amido (g):,53.9,
8,Zuccheri solubili (g):,3.2,
9,Fibra totale (g):,9.8,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,312,
14,Energia (kJ):,1307,
15,Sodio (mg):,,
16,Potassio (mg):,494,
17,Ferro (mg):,3.6,
18,Calcio (mg):,30,
19,Fosforo (mg):,330,
20,Magnesio (mg):,160,
21,Zinco (mg):,2.9,
22,Rame (mg):,0.4,
23,Selenio (µg):,3.8,
24,Tiamina (mg):,0.43,
25,Riboflavina (mg):,0.15,
26,Niacina (mg):,5.7,
27,Vitamina A retinolo eq. (µg):,2,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
