0,1,2
Calorie,kcal,471.0
Calorie,kj,1972.0
Grassi,g,19.8
Carboidrati,g,64.4
Proteine,g,10.1
Fibre,g,5.3
Acqua,g,3.9
Ceneri,g,1.9
Minerali,,
Calcio,mg,61.0
Sodio,mg,294.0
Fosforo,mg,277.0
Potassio,mg,336.0
Ferro,mg,2.95
Magnesio,mg,97.0
Zinco,mg,2.03
Rame,mg,0.392
Manganese,mg,1.777
Selenio,mcg,16.2
Vitamine,,
"Vitamina A, IU",IU,151.0
Betaina,mg,6.9
Tiamina (Vit. B1),mg,0.264
Riboflavina (Vit. B2),mg,0.11900000000000001
Niacina (Vit. B3),mg,1.581
Acido Pantotenico (Vit. B5),mg,0.813
Piridossina (Vit. B6),mg,0.085
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,23.0
"Folato, DFE",mcg_DFE,23.0
"Folati, totali",mcg,23.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,0.9
Colina totale (Vit. J),mg,22.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,4.38
"Acidi grassi, polinsaturi",g,12.05
"Acidi grassi, saturi",g,2.37
Colesterolo,mg,0.0
Grassi saturi,,
12:0,g,0.01
14:0,g,0.01
16:0,g,1.54
18:0,g,0.76
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.01
18:1 indifferenziato,g,4.37
Grassi polinsaturi,,
18:2 indifferenziato,g,11.99
18:3 indifferenziato,g,0.06
Aminoacidi,,
Acido aspartico,g,0.83
Acido glutammico,g,1.975
Alanina,g,0.46
Arginina,g,0.674
Cistina,g,0.304
Fenilalanina,g,0.479
Glicina,g,0.499
Isoleucina,g,0.35200000000000004
Istidina,g,0.21600000000000003
Leucina,g,0.7240000000000001
Lisina,g,0.4
Metionina,g,0.177
Prolina,g,0.518
Serina,g,0.47
Tirosina,g,0.35200000000000004
Treonina,g,0.264
Triptofano,g,0.177
Valina,g,0.508
Altro,,
