Valori nutrizionali,per porzione,% RDA
Valore calorico,81 kcal 340 kJ,"4,1 %"
Grassi,"5,0 g","7,8 %"
Grassi saturi,"0,8 g","3,6 %"
Grassi monoinsaturi,"1,2 g","4,2 %"
Grassi polinsaturi,"2,6 g","17,4 %"
Carboidrati,"2,5 g","0,9 %"
Zuccheri,"0,2 g","0,4 %"
Proteine,"6,4 g","8,8 %"
Fibre alimentari,"1,7 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"12,6 g","0,6 %"
