Minerali,per porzione,% RDA
Calcio,"7,3 mg","0,7 %"
Rame,"0,2 mg","23,5 %"
Ferro,"4,2 mg","28,1 %"
Magnesio,"154,9 mg","51,6 %"
Manganese,"0,6 mg","30,4 %"
Fosforo,"294,0 mg","42,0 %"
Potassio,"350,1 mg","17,5 %"
Selenio,"< 0,1 mg","63,0 %"
Zinco,"2,2 mg","31,7 %"
