,0,1,2,3,4,5
1,"Note Alimento: Nome Originale: ""Pears, canned in syrup""",,,,,
2,Categoria merceologica: 4002 - frutta cotta e conservata in scatola,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,BF,983,,
7,"Energia, ricalcolata, kJ",215,86,,,
8,"Energia, Ric con fibra, kJ",223,86,,,
9,"Energia, ricalcolata, kcal",50,86,,,
10,"Energia, Ric con fibra, kcal",52,86,,,
11,"Proteine totali, g",0.2,BF,983,,
12,"Proteine animali, g",0.0,LZ,,,
13,"Proteine vegetali, g",0.2,BF,983,,
14,"Lipidi totali, g",tr,BF,983,,
15,"Lipidi animali, g",0.0,LZ,,,
16,"Lipidi vegetali, g",tr,BF,983,,
17,"Colesterolo, mg",0,LZ,,,
18,"Carboidrati disponibili (MSE), g",13.2,BF,983,,
19,"Amido (MSE), g",0.0,BF,983,,
20,"Carboidrati solubili (MSE), g",13.2,BF,983,,
21,"Fibra alimentare totale, g",1.1,BF,983,,
22,"Alcol, g",0.0,LZ,,,
23,"Acqua, g",82.6,BF,983,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.2,BF,983,,
26,"Calcio, mg",6,BF,983,,
27,"Sodio, mg",3,BF,983,,
28,"Potassio, mg",68,BF,983,,
29,"Fosforo, mg",7,BF,983,,
30,"Zinco, mg",0.10,BF,983,,
31,"Magnesio, mg",4,BF,983,,
32,"Rame, mg",0.02,BF,983,,
33,"Selenio, µg",tr,BF,983,,
34,"Cloro, mg",3,BF,983,,
35,"Iodio, µg",tr,BF,983,,
36,"Manganese, mg",tr,BF,983,,
37,"Zolfo, mg",1,L,198,,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.01,BF,983,,
40,"Vitamina B2, Riboflavina, mg",0.01,BF,983,,
41,"Vitamina C, mg",2,BF,983,,
42,"Niacina, mg",0.20,BF,983,,
43,"Vitamina B6, mg",0.03,BF,983,,
44,"Folati totali, µg",3,BF,983,,
45,"Acido pantotenico, mg",0.04,BF,983,,
46,"Biotina, µg",0.2,BF,983,,
47,"Vitamina B12, µg",0.0,LZ,,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,BF,983,4B,
51,"Retinolo, µg",0,LZ,,,
52,"ß-carotene eq., µg",tr,BF,983,,
53,"Vitamina E (ATE), mg",tr,BF,983,,
54,"Vitamina D, µg",0.00,LZ,,,
55,"Vitamina K, µg",0.30,DI,09256,2,"""Pears, canned, light syrup pack, solids and liquids"" WATER 84.6g, PROT 0.19g, FAT 0.03g, CHO 15.17g, SUGAR 12.1g"
56,ACIDI GRASSI,,,,,
57,"Acidi grassi saturi totali, g",0.00,LZ,,,
58,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,LZ,,,
59,"Acido laurico, g",0.00,LZ,,,
60,"Acido miristico, g",0.00,LZ,,,
61,"Acido palmitico, g",0.00,LZ,,,
62,"Acido stearico, g",0.00,LZ,,,
63,"Acido arachidico, g",0.00,LZ,,,
64,"Acido beenico, g",0.00,LZ,,,
65,"Acidi grassi monoinsaturi totali, g",0.00,LZ,,,
66,"Acido miristoleico, g",0.00,LZ,,,
67,"Acido palmitoleico, g",0.00,LZ,,,
68,"Acido oleico, g",0.00,LZ,,,
