Valori nutrizionali,per porzione,% RDA
Valore calorico,225 kcal 944 kJ,"11,3 %"
Grassi,"7,8 g","12,0 %"
Grassi saturi,"4,1 g","18,5 %"
Grassi monoinsaturi,"2,6 g","9,0 %"
Grassi polinsaturi,"0,7 g","4,6 %"
Carboidrati,"28,7 g","10,7 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"11,4 g","15,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"36,7 mg","122,5 %"
Sodio,"0,9 g","0,2 %"
Acqua,"115,4 g","5,8 %"
