Minerali,per porzione,% RDA
Calcio,"17,0 mg","1,7 %"
Rame,"< 0,1 mg","6,6 %"
Ferro,"2,0 mg","13,4 %"
Magnesio,"12,0 mg","4,0 %"
Manganese,"0,2 mg","8,1 %"
Fosforo,"66,5 mg","9,5 %"
Potassio,"57,0 mg","2,9 %"
Selenio,"< 0,1 mg","21,0 %"
Zinco,"0,3 mg","4,5 %"
