Minerali,per porzione,% RDA
Calcio,"13,0 mg","1,3 %"
Rame,"0,1 mg","14,7 %"
Ferro,"4,2 mg","27,7 %"
Magnesio,"36,0 mg","12,0 %"
Manganese,"< 0,1 mg","1,2 %"
Fosforo,"352,8 mg","50,4 %"
Potassio,"522,7 mg","26,1 %"
Selenio,"< 0,1 mg","76,3 %"
Zinco,"7,7 mg","109,4 %"
