Minerali,per porzione,% RDA
Calcio,"53,8 mg","5,4 %"
Rame,"0,5 mg","52,6 %"
Ferro,"14,5 mg","96,7 %"
Magnesio,"92,7 mg","30,9 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"717,6 mg","102,5 %"
Potassio,"1.025,6 mg","51,3 %"
Selenio,"< 0,1 mg","151,5 %"
Zinco,"7,1 mg","101,7 %"
