Minerali,per porzione,% RDA
Calcio,"40,6 mg","4,1 %"
Rame,"0,6 mg","62,0 %"
Ferro,"4,4 mg","29,6 %"
Magnesio,"185,9 mg","62,0 %"
Manganese,"4,4 mg","217,8 %"
Fosforo,"561,1 mg","80,2 %"
Potassio,"861,9 mg","43,1 %"
Selenio,"< 0,1 mg","78,3 %"
Zinco,"4,5 mg","64,0 %"
