Valori nutrizionali,per porzione,% RDA
Valore calorico,571 kcal 2.392 kJ,"28,6 %"
Grassi,"2,8 g","4,2 %"
Grassi saturi,"0,3 g","1,5 %"
Grassi monoinsaturi,"0,4 g","1,2 %"
Grassi polinsaturi,"1,3 g","8,6 %"
Carboidrati,"128,2 g","47,8 %"
Zuccheri,"1,7 g","3,3 %"
Proteine,"17,5 g","23,9 %"
Fibre alimentari,"25,5 g","8,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"17,9 g","0,9 %"
