Minerali,per porzione,% RDA
Calcio,"9,6 mg","1,0 %"
Rame,"< 0,1 mg","1,6 %"
Ferro,"0,6 mg","3,9 %"
Magnesio,"5,1 mg","1,7 %"
Manganese,"< 0,1 mg","4,3 %"
Fosforo,"7,0 mg","1,0 %"
Potassio,"30,9 mg","1,5 %"
Selenio,"< 0,1 mg","1,1 %"
Zinco,"< 0,1 mg","1,2 %"
