Valori nutrizionali,per porzione,% RDA
Valore calorico,7 kcal 27 kJ,"0,3 %"
Grassi,"0,3 g","0,4 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"1,2 g","0,4 %"
Zuccheri,"< 0,1 g","0,1 %"
Proteine,"0,3 g","0,3 %"
Fibre alimentari,"0,7 g","0,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,2 g","< 0,1 %"
