Valori nutrizionali,per porzione,% RDA
Valore calorico,572 kcal 2.395 kJ,"28,6 %"
Grassi,"27,4 g","42,1 %"
Grassi saturi,"4,3 g","19,5 %"
Grassi monoinsaturi,"5,7 g","19,7 %"
Grassi polinsaturi,"13,8 g","91,8 %"
Carboidrati,"58,7 g","21,9 %"
Zuccheri,"7,8 g","15,5 %"
Proteine,"22,6 g","31,0 %"
Fibre alimentari,"2,0 g","0,7 %"
Colesterolo,"68,2 mg","227,3 %"
Sodio,"1,3 g","0,2 %"
Acqua,"106,6 g","5,3 %"
