Minerali,per porzione,% RDA
Calcio,"27,2 mg","2,7 %"
Rame,"0,4 mg","36,4 %"
Ferro,"11,6 mg","77,5 %"
Magnesio,"88,4 mg","29,5 %"
Manganese,"< 0,1 mg","1,4 %"
Fosforo,"710,6 mg","101,5 %"
Potassio,"1.227,4 mg","61,4 %"
Selenio,"0,1 mg","402,3 %"
Zinco,"12,5 mg","178,7 %"
