Valori nutrizionali,per porzione,% RDA
Valore calorico,50 kcal 210 kJ,"2,5 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"11,8 g","4,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,9 g","2,5 %"
Fibre alimentari,"1,7 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"171,2 g","8,6 %"
