Valori nutrizionali,per porzione,% RDA
Valore calorico,116 kcal 484 kJ,"5,8 %"
Grassi,"9,7 g","15,0 %"
Grassi saturi,"3,4 g","15,5 %"
Grassi monoinsaturi,"4,7 g","16,1 %"
Grassi polinsaturi,"1,3 g","8,7 %"
Carboidrati,"0,8 g","0,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"5,8 g","7,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"66,1 mg","220,4 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"20,4 g","1,0 %"
