Minerali,per porzione,% RDA
Calcio,"3,0 mg","0,3 %"
Rame,"0,1 mg","14,6 %"
Ferro,"4,1 mg","27,4 %"
Magnesio,"4,6 mg","1,5 %"
Manganese,"< 0,1 mg","3,8 %"
Fosforo,"78,7 mg","11,2 %"
Potassio,"85,9 mg","4,3 %"
Selenio,"< 0,1 mg","46,2 %"
Zinco,"1,4 mg","20,1 %"
