Valori nutrizionali,per porzione,% RDA
Valore calorico,463 kcal 1.940 kJ,"23,2 %"
Grassi,"35,1 g","54,1 %"
Grassi saturi,"22,5 g","102,5 %"
Grassi monoinsaturi,"9,8 g","33,7 %"
Grassi polinsaturi,"1,0 g","6,8 %"
Carboidrati,"2,8 g","1,1 %"
Zuccheri,"0,7 g","1,5 %"
Proteine,"33,8 g","46,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"91,1 mg","303,6 %"
Sodio,"1,2 g","0,2 %"
Acqua,"54,1 g","2,7 %"
