Valori nutrizionali,per porzione,% RDA
Valore calorico,511 kcal 2.138 kJ,"25,5 %"
Grassi,"2,4 g","3,6 %"
Grassi saturi,"0,5 g","2,3 %"
Grassi monoinsaturi,"0,3 g","1,0 %"
Grassi polinsaturi,"1,1 g","7,6 %"
Carboidrati,"110,3 g","41,2 %"
Zuccheri,"1,2 g","2,4 %"
Proteine,"15,5 g","21,3 %"
Fibre alimentari,"14,9 g","5,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"17,9 g","0,9 %"
