Valori nutrizionali,per porzione,% RDA
Valore calorico,251 kcal 1.050 kJ,"12,5 %"
Grassi,"8,2 g","12,6 %"
Grassi saturi,"2,7 g","12,1 %"
Grassi monoinsaturi,"1,6 g","5,6 %"
Grassi polinsaturi,"3,5 g","23,4 %"
Carboidrati,"43,5 g","16,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,1 g","12,4 %"
Fibre alimentari,"9,4 g","3,1 %"
Colesterolo,"12,8 mg","42,5 %"
Sodio,"2,3 g","0,4 %"
Acqua,"354,6 g","17,7 %"
