0,1,2
Calorie,kcal,112.0
Calorie,kj,468.0
Grassi,g,3.03
Carboidrati,g,17.75
Proteine,g,3.86
Fibre,g,0.0
Zuccheri,g,17.75
Acqua,g,74.45
Ceneri,g,0.91
Minerali,,
Calcio,mg,146.0
Sodio,mg,95.0
Fosforo,mg,115.0
Potassio,mg,183.0
Ferro,mg,0.1
Magnesio,mg,12.0
Zinco,mg,0.39
Rame,mg,0.051
Manganese,mg,0.013999999999999999
Selenio,mcg,2.3
Vitamine,,
Retinolo (Vit. A),mcg,25.0
"Vitamina A, IU",IU,91.0
"Vitamina A, RAE",mcg_RAE,25.0
Tiamina (Vit. B1),mg,0.03
Riboflavina (Vit. B2),mg,0.195
Niacina (Vit. B3),mg,0.146
Acido Pantotenico (Vit. B5),mg,0.368
Piridossina (Vit. B6),mg,0.042
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,7.0
"Folato, DFE",mcg_DFE,7.0
"Folati, totali",mcg,7.0
Cobalamina (Vit. B12),mcg,0.52
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,1.2
Vitamina D3,mcg,1.2
Colecalcifenolo (Vit. D),IU,48.0
Alpha-tocoferolo (Vit. E),mg,0.05
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.2
Colina totale (Vit. J),mg,14.3
"Carotene, beta",mcg,5.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.875
"Acidi grassi, polinsaturi",g,0.113
"Acidi grassi, saturi",g,1.886
Colesterolo,mg,12.0
Grassi saturi,,
4:0,g,0.098
6:0,g,0.057999999999999996
8:0,g,0.034
10:0,g,0.076
12:0,g,0.085
14:0,g,0.305
16:0,g,0.797
18:0,g,0.36700000000000005
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.068
18:1 indifferenziato,g,0.762
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.068
18:3 indifferenziato,g,0.044000000000000004
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.293
Acido glutammico,g,0.8079999999999999
Alanina,g,0.133
Arginina,g,0.14
Cistina,g,0.036000000000000004
Fenilalanina,g,0.18600000000000003
Glicina,g,0.08199999999999999
Isoleucina,g,0.23399999999999999
Istidina,g,0.105
Leucina,g,0.37799999999999995
Lisina,g,0.306
Metionina,g,0.09699999999999999
Prolina,g,0.374
Serina,g,0.21
Tirosina,g,0.18600000000000003
Treonina,g,0.174
Triptofano,g,0.054000000000000006
Valina,g,0.258
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
