Valori nutrizionali,per porzione,% RDA
Valore calorico,22 kcal 92 kJ,"1,1 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"4,4 g","1,7 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,7 g","2,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"131,8 g","6,6 %"
