,0,1,2,3,4,5
1,Categoria merceologica: 2011 - alghe,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,09,146,,
6,"Energia, ricalcolata, kJ",72,86,,,
7,"Energia, Ric con fibra, kJ",720,86,,,
8,"Energia, ricalcolata, kcal",17,86,,,
9,"Energia, Ric con fibra, kcal",179,86,,,
10,"Proteine totali, g",16,09,146,,"in tabella espresse come proteine pure = 1.3g N tot=0.26g, N non proteico=0.052g FC=6.25"
11,"Proteine animali, g",00,09,146,,
12,"Proteine vegetali, g",16,09,146,,
13,"Lipidi totali, g",12,09,146,,
14,"Lipidi animali, g",00,09,146,,
15,"Lipidi vegetali, g",12,09,146,,
16,"Colesterolo, mg",0,09,146,,
17,"Carboidrati disponibili (MSE), g",tr,09,146,,
18,"Amido (MSE), g",00,09,146,,
19,"Carboidrati solubili (MSE), g",tr,09,146,,
20,"Fibra alimentare totale, g",811,09,146,,metodo Englyst
21,"Alcol, g",00,09,146,,
22,"Acqua, g",97,09,146,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",206,09,146,,
25,"Calcio, mg",760,09,146,,
26,"Sodio, mg",110,09,146,,
27,"Potassio, mg",110,09,146,,
28,"Fosforo, mg",50,09,146,,
29,"Zinco, mg",1440,09,146,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",001,09,146,,
32,"Vitamina B2, Riboflavina, mg",022,09,146,,
33,"Vitamina C, mg",0,09,146,,
34,"Niacina, mg",020,09,146,,
35,"Vitamina B6, mg",tr,09,146,,
36,"Folati totali, µg",0,09,146,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,09,146,,CALC
40,"Retinolo, µg",0,09,146,,
41,"ß-carotene eq., µg",0,09,146,,
42,"Vitamina E (ATE), mg",tr,09,146,,
43,"Vitamina D, µg",000,09,146,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",024,21,11663,,"RIPR lip=0.3g saturi=0.061g 18:1=0.009g mono=0.027g 18:2=0.004g 18:3=0.001g altri PUFA=0.097g PUFA=0.102g in 09/146 saturi=0.3g, mono=0.4g, PUFA=0.4g"
46,"Acidi grassi monoinsaturi totali, g",011,21,11663,,
47,"Acido oleico, g",004,21,11663,,
48,"Acidi grassi polinsaturi totali, g",041,21,11663,,
49,"Acido linoleico, g",002,21,11663,,
50,"Acido linolenico, g",tr,21,11663,,
51,"Altri acidi grassi polinsaturi, g",039,86,,,
