Minerali,per porzione,% RDA
Calcio,"22,1 mg","2,2 %"
Rame,"< 0,1 mg","4,4 %"
Ferro,"0,4 mg","2,7 %"
Magnesio,"4,0 mg","1,3 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"12,1 mg","1,7 %"
Potassio,"68,3 mg","3,4 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"< 0,1 mg","1,1 %"
