Minerali,per porzione,% RDA
Calcio,"3,8 mg","0,4 %"
Rame,"0,0 mg","0,0 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"0,8 mg","0,3 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"3,0 mg","0,4 %"
Potassio,"10,7 mg","0,5 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,7 %"
