Minerali,per porzione,% RDA
Calcio,"26,8 mg","2,7 %"
Rame,"< 0,1 mg","9,0 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"19,5 mg","6,5 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"22,0 mg","3,1 %"
Potassio,"248,9 mg","12,4 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,1 mg","2,1 %"
