Valori nutrizionali,per porzione,% RDA
Valore calorico,101 kcal 423 kJ,"5,1 %"
Grassi,"1,5 g","2,3 %"
Grassi saturi,"0,3 g","1,3 %"
Grassi monoinsaturi,"0,2 g","0,8 %"
Grassi polinsaturi,"0,8 g","5,0 %"
Carboidrati,"9,1 g","3,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"12,4 g","17,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"36,0 mg","120,0 %"
Sodio,"0,7 g","0,1 %"
Acqua,"74,9 g","3,7 %"
