,0,1,2
1,Parte edibile (%):,45,
2,Acqua (g):,80.1,
3,Proteine (g):,13.6,
4,Lipidi(g):,0.6,
5,Colesterolo (mg):,150,
6,Carboidrati disponibili (g):,2.9,
7,Amido (g):,0,
8,Zuccheri solubili (g):,2.9,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,71,
14,Energia (kJ):,296,
15,Sodio (mg):,146,
16,Potassio (mg):,266,
17,Ferro (mg):,1.8,
18,Calcio (mg):,110,
19,Fosforo (mg):,349,
20,Magnesio (mg):,39,
21,Zinco (mg):,1.9,
22,Rame (mg):,0.7,
23,Selenio (µg):,30,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.1,
26,Niacina (mg):,3.2,
27,Vitamina A retinolo eq. (µg):,2,
28,Vitamina C (mg):,2,
29,Vitamina E (mg):,,
