Minerali,per porzione,% RDA
Calcio,"48,2 mg","4,8 %"
Rame,"0,1 mg","12,3 %"
Ferro,"0,8 mg","5,6 %"
Magnesio,"39,1 mg","13,0 %"
Manganese,"0,2 mg","11,9 %"
Fosforo,"72,2 mg","10,3 %"
Potassio,"442,5 mg","22,1 %"
Selenio,"< 0,1 mg","3,0 %"
Zinco,"0,6 mg","8,6 %"
