Minerali,per porzione,% RDA
Calcio,"30,7 mg","3,1 %"
Rame,"0,2 mg","17,4 %"
Ferro,"3,0 mg","20,1 %"
Magnesio,"35,8 mg","11,9 %"
Manganese,"0,4 mg","19,3 %"
Fosforo,"64,0 mg","9,1 %"
Potassio,"706,6 mg","35,3 %"
Selenio,"< 0,1 mg","5,1 %"
Zinco,"0,5 mg","7,7 %"
