Minerali,per porzione,% RDA
Calcio,"2,2 mg","0,2 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"0,6 mg","0,2 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"0,5 mg","< 0,1 %"
Potassio,"4,7 mg","0,2 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","< 0,1 %"
