Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,47 g
- Acidi Grassi saturi,"5,8 g"
Carboidrati,"6,1 g"
- Zuccheri,"1,9 g"
Fibra alimentare,"1,3 g"
Proteine,"4,1 g"
Sale,3 g
Sodio,"1,181 g"
Alcol,0 % vol
Nutrition score - France,19
Nutri-Score,E
