Minerali,per porzione,% RDA
Calcio,"5,6 mg","0,6 %"
Rame,"0,2 mg","24,2 %"
Ferro,"1,3 mg","8,6 %"
Magnesio,"15,7 mg","5,2 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"127,7 mg","18,2 %"
Potassio,"145,6 mg","7,3 %"
Selenio,"< 0,1 mg","35,1 %"
Zinco,"1,5 mg","21,6 %"
