Minerali,per porzione,% RDA
Calcio,"257,6 mg","25,8 %"
Rame,"0,2 mg","17,1 %"
Ferro,"3,6 mg","24,2 %"
Magnesio,"43,3 mg","14,4 %"
Manganese,"0,4 mg","19,0 %"
Fosforo,"405,8 mg","58,0 %"
Potassio,"332,9 mg","16,6 %"
Selenio,"< 0,1 mg","160,4 %"
Zinco,"2,9 mg","41,4 %"
