Valori nutrizionali,per porzione,% RDA
Valore calorico,632 kcal 2.644 kJ,"31,6 %"
Grassi,"38,8 g","59,6 %"
Grassi saturi,"12,4 g","56,6 %"
Grassi monoinsaturi,"13,7 g","47,1 %"
Grassi polinsaturi,"9,9 g","66,3 %"
Carboidrati,"41,6 g","15,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"29,4 g","40,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"77,5 mg","258,4 %"
Sodio,"1,2 g","0,2 %"
Acqua,"104,9 g","5,2 %"
