Valori nutrizionali,per porzione,% RDA
Valore calorico,136 kcal 569 kJ,"6,8 %"
Grassi,"8,1 g","12,5 %"
Grassi saturi,"3,2 g","14,5 %"
Carboidrati,"13,7 g","5,1 %"
Zuccheri,"7,0 g","14,0 %"
Proteine,"1,7 g","2,3 %"
Sale,"0,2 g","3,3 %"
Fibre alimentari,"0,8 g","0,3 %"
